time,signal,type,entry,sl,tp,exit,pnl_raw,pnl_weighted,position,breakout_prob,reason,result,month
2026-01-18 14:35:00,LONG,STRONG,3333.14,3324.779642857143,3344.287142857143,3324.779642857143,-0.25082526215091727,-0.15049515729055035,60,50,放量趋势,LOSS,2026-01
2026-01-18 17:55:00,LONG,STRONG,3345.19,3339.102142857143,3350.263214285714,3339.102142857143,-0.1819883816123164,-0.18198838161231637,100,70,强突破,LOSS,2026-01
2026-01-18 18:25:00,LONG,STRONG,3362.09,3353.594,3369.17,3353.594,-0.2526999574669356,-0.2526999574669356,100,80,强突破,LOSS,2026-01
2026-01-18 18:30:00,LONG,STRONG,3360.03,3351.694285714286,3371.144285714286,3351.694285714286,-0.24808451965352696,-0.24808451965352696,100,70,放量趋势,LOSS,2026-01
2026-01-18 18:45:00,LONG,STRONG,3365.99,3356.302142857143,3378.907142857143,3356.302142857143,-0.2878159811186889,-0.17268958867121334,60,50,放量趋势,LOSS,2026-01
2026-01-18 22:10:00,LONG,STRONG,3353.4,3346.835142857143,3358.8707142857143,3346.835142857143,-0.1957671957671888,-0.1957671957671888,100,80,强突破,LOSS,2026-01
2026-01-19 00:00:00,SHORT,STRONG,3259.0,3280.0248571428574,3215.198214285714,3215.198214285714,1.344025336430987,1.0752202691447896,80,65,强突破,WIN,2026-01
2026-01-19 00:05:00,SHORT,STRONG,3248.05,3270.8885714285716,3200.469642857143,3200.469642857143,1.4648899229647738,0.8789339537788643,60,55,放量趋势,WIN,2026-01
2026-01-19 05:10:00,SHORT,STRONG,3204.2,3211.7621428571424,3194.117142857143,3211.7621428571424,-0.23600720482936738,-0.14160432289762043,60,50,强突破,LOSS,2026-01
2026-01-19 05:15:00,SHORT,STRONG,3200.4,3207.9235714285714,3190.3685714285716,3207.9235714285714,-0.23508222186512182,-0.14104933311907308,60,50,强突破,LOSS,2026-01
2026-01-19 05:20:00,SHORT,STRONG,3199.39,3207.0860714285714,3189.1285714285714,3207.0860714285714,-0.24054808662187124,-0.14432885197312273,60,40,强突破,LOSS,2026-01
2026-01-19 05:25:00,SHORT,STRONG,3201.34,3208.81,3191.38,3208.81,-0.23333978896336532,-0.1400038733780192,60,40,放量趋势,LOSS,2026-01
2026-01-19 05:30:00,SHORT,STRONG,3198.69,3206.9978571428574,3187.612857142857,3206.9978571428574,-0.2597268613981755,-0.20778148911854044,80,60,放量趋势,LOSS,2026-01
2026-01-19 05:40:00,SHORT,STRONG,3203.21,3211.4396428571426,3192.237142857143,3192.237142857143,0.34255815706297155,0.20553489423778293,60,40,放量趋势,WIN,2026-01
2026-01-19 06:15:00,SHORT,STRONG,3194.85,3204.3064285714286,3182.2414285714285,3204.3064285714286,-0.29598975136324585,-0.1775938508179475,60,50,强突破,LOSS,2026-01
2026-01-19 13:20:00,SHORT,STRONG,3216.15,3224.5804285714285,3209.124642857143,3209.124642857143,0.21843997148320338,0.17475197718656268,80,60,强突破,WIN,2026-01
2026-01-19 14:05:00,SHORT,STRONG,3209.3,3217.231571428572,3202.6903571428575,3217.231571428572,-0.24714334679125396,-0.24714334679125396,100,80,强突破,LOSS,2026-01
2026-01-19 18:00:00,SHORT,STRONG,3213.06,3219.739285714286,3207.4939285714286,3219.739285714286,-0.20787927129546055,-0.16630341703636844,80,60,强突破,LOSS,2026-01
2026-01-19 22:10:00,SHORT,STRONG,3198.88,3207.040428571429,3192.079642857143,3207.040428571429,-0.25510267879472937,-0.25510267879472937,100,80,强突破,LOSS,2026-01
2026-01-19 22:15:00,SHORT,STRONG,3206.91,3214.5064285714284,3196.7814285714285,3196.7814285714285,0.31583584910619183,0.1895015094637151,60,50,放量趋势,WIN,2026-01
2026-01-19 22:45:00,SHORT,STRONG,3198.68,3207.7507142857144,3186.585714285714,3186.585714285714,0.37810239580970556,0.22686143748582335,60,40,放量趋势,WIN,2026-01
2026-01-19 22:55:00,SHORT,STRONG,3188.46,3196.595142857143,3171.511785714286,3196.595142857143,-0.25514332490114067,-0.1530859949406844,60,35,强突破,LOSS,2026-01
2026-01-19 23:00:00,SHORT,STRONG,3182.87,3192.1725714285712,3163.489642857143,3192.1725714285712,-0.29226991452906825,-0.17536194871744093,60,55,强突破,LOSS,2026-01
2026-01-19 23:05:00,SHORT,STRONG,3178.44,3188.982857142857,3156.4757142857143,3188.982857142857,-0.3316991084575129,-0.19901946507450774,60,55,强突破,LOSS,2026-01
2026-01-19 23:10:00,SHORT,STRONG,3175.73,3186.7605714285714,3152.749642857143,3186.7605714285714,-0.3473397117693072,-0.20840382706158433,60,45,放量趋势,LOSS,2026-01
2026-01-19 23:15:00,SHORT,STRONG,3174.11,3185.633428571429,3150.1028571428574,3185.633428571429,-0.36304439894737944,-0.21782663936842767,60,45,放量趋势,LOSS,2026-01
2026-01-20 04:50:00,SHORT,STRONG,3173.45,3180.473857142857,3167.5967857142855,3167.5967857142855,0.18444324901020437,0.18444324901020437,100,80,强突破,WIN,2026-01
2026-01-20 05:00:00,SHORT,STRONG,3165.3,3173.2639285714286,3154.681428571429,3154.681428571429,0.3354680892354961,0.33546808923549615,100,80,强突破,WIN,2026-01
2026-01-20 06:15:00,SHORT,STRONG,3134.36,3143.748285714286,3114.8010714285715,3143.748285714286,-0.29952799660172275,-0.17971679796103365,60,45,强突破,LOSS,2026-01
2026-01-20 06:20:00,SHORT,STRONG,3141.46,3151.581142857143,3120.3742857142856,3120.3742857142856,0.6712074731403361,0.4027244838842017,60,25,放量趋势,WIN,2026-01
2026-01-20 06:30:00,SHORT,STRONG,3131.0,3142.322857142857,3107.410714285714,3107.410714285714,0.7534105945156748,0.4520463567094049,60,45,放量趋势,WIN,2026-01
2026-01-20 06:45:00,SHORT,STRONG,3118.14,3131.316,3090.69,3131.316,-0.4225596028401525,-0.2535357617040915,60,45,强突破,LOSS,2026-01
2026-01-20 06:50:00,SHORT,STRONG,3113.4,3127.193142857143,3084.664285714286,3127.193142857143,-0.443025080527488,-0.2658150483164928,60,45,强突破,LOSS,2026-01
2026-01-20 08:10:00,SHORT,STRONG,3107.2,3116.313142857143,3088.214285714286,3088.214285714286,0.6110232455494993,0.36661394732969954,60,35,强突破,WIN,2026-01
2026-01-20 08:30:00,SHORT,STRONG,3096.31,3106.1002857142857,3075.9135714285717,3106.1002857142857,-0.3161920387262839,-0.18971522323577034,60,45,放量趋势,LOSS,2026-01
2026-01-20 08:35:00,SHORT,STRONG,3091.15,3101.86,3068.8375,3101.86,-0.34647299548711763,-0.20788379729227058,60,45,强突破,LOSS,2026-01
2026-01-20 13:05:00,SHORT,STRONG,3102.3,3109.699285714286,3096.133928571429,3096.133928571429,0.1987580642933077,0.15900645143464615,80,60,强突破,WIN,2026-01
2026-01-20 13:10:00,SHORT,STRONG,3094.09,3102.3854285714287,3087.177142857143,3087.177142857143,0.22342133366700126,0.22342133366700126,100,80,强突破,WIN,2026-01
2026-01-20 13:20:00,SHORT,STRONG,3093.38,3100.4835714285714,3083.9085714285716,3083.9085714285716,0.306183804493096,0.1837102826958576,60,50,放量趋势,WIN,2026-01
2026-01-20 13:25:00,SHORT,STRONG,3088.55,3096.813285714286,3081.6639285714286,3081.6639285714286,0.22295483086145731,0.22295483086145734,100,80,强突破,WIN,2026-01
2026-01-20 13:30:00,SHORT,STRONG,3085.03,3093.426785714286,3073.834285714286,3093.426785714286,-0.27217841363894907,-0.27217841363894907,100,70,强突破,LOSS,2026-01
2026-01-20 14:15:00,SHORT,STRONG,3060.27,3071.3391428571426,3037.2092857142857,3071.3391428571426,-0.36170477955025704,-0.21702286773015422,60,55,强突破,LOSS,2026-01
2026-01-20 14:20:00,SHORT,STRONG,3067.99,3079.002571428571,3045.0471428571427,3079.002571428571,-0.35895069503392746,-0.21537041702035647,60,25,放量趋势,LOSS,2026-01
2026-01-20 14:30:00,SHORT,STRONG,3061.34,3074.4337142857144,3034.061428571429,3074.4337142857144,-0.4277118610057757,-0.25662711660346543,60,45,放量趋势,LOSS,2026-01
2026-01-20 14:45:00,SHORT,STRONG,3042.51,3060.186,3005.6850000000004,3005.6850000000004,1.210349349714539,0.7262096098287233,60,55,强突破,WIN,2026-01
2026-01-20 15:05:00,SHORT,STRONG,3001.24,3024.793428571428,2952.170357142857,3024.793428571428,-0.784789905886514,-0.47087394353190837,60,55,强突破,LOSS,2026-01
2026-01-20 17:25:00,SHORT,STRONG,3003.88,3014.650857142857,2981.440714285715,2981.440714285715,0.7470100574685151,0.4482060344811091,60,35,放量趋势,WIN,2026-01
2026-01-20 17:30:00,SHORT,STRONG,2996.11,3006.326285714286,2974.8260714285716,3006.326285714286,-0.3409850010275234,-0.20459100061651403,60,35,强突破,LOSS,2026-01
2026-01-20 17:35:00,SHORT,STRONG,2994.3,3005.4317142857144,2971.108928571429,3005.4317142857144,-0.3717634934947809,-0.22305809609686855,60,55,强突破,LOSS,2026-01
2026-01-20 19:35:00,SHORT,STRONG,2985.19,2994.731714285714,2965.3114285714287,2994.731714285714,-0.3196350746757854,-0.19178104480547123,60,35,强突破,LOSS,2026-01
2026-01-20 22:25:00,SHORT,STRONG,2986.45,2994.364857142857,2979.854285714285,2979.854285714285,0.2208546697823376,0.17668373582587008,80,60,强突破,WIN,2026-01
2026-01-20 22:30:00,SHORT,STRONG,2936.22,2948.0614285714287,2911.5503571428567,2948.0614285714287,-0.40328819269090466,-0.32263055415272374,80,65,强突破,LOSS,2026-01
2026-01-20 22:35:00,SHORT,STRONG,2945.49,2959.115142857143,2917.104285714285,2959.115142857143,-0.46257644253224917,-0.2775458655193495,60,55,放量趋势,LOSS,2026-01
2026-01-21 00:15:00,SHORT,STRONG,2930.56,2940.9571428571426,2908.8992857142857,2940.9571428571426,-0.35478348360527084,-0.2128700901631625,60,15,放量趋势,LOSS,2026-01
2026-01-21 00:20:00,SHORT,STRONG,2928.99,2939.737714285714,2906.5989285714286,2939.737714285714,-0.36694267599801333,-0.22016560559880802,60,25,放量趋势,LOSS,2026-01
2026-01-21 07:20:00,SHORT,STRONG,2978.28,2985.2175,2969.03,2969.03,0.31058194662691213,0.18634916797614728,60,40,放量趋势,WIN,2026-01
2026-01-21 07:30:00,SHORT,STRONG,2972.99,2980.7932142857144,2962.585714285714,2962.585714285714,0.3499603333440689,0.20997620000644132,60,50,强突破,WIN,2026-01
2026-01-21 07:35:00,SHORT,STRONG,2967.58,2975.7957142857144,2956.625714285714,2956.625714285714,0.3691319430069624,0.29530555440556994,80,60,强突破,WIN,2026-01
2026-01-21 07:45:00,SHORT,STRONG,2972.35,2980.8035714285716,2961.078571428571,2961.078571428571,0.37920933172165844,0.22752559903299507,60,50,放量趋势,WIN,2026-01
2026-01-21 08:35:00,SHORT,STRONG,2960.43,2968.098,2944.455,2968.098,-0.25901642666775165,-0.155409856000651,60,35,强突破,LOSS,2026-01
2026-01-21 09:55:00,SHORT,STRONG,2953.88,2960.9675,2944.4300000000003,2960.9675,-0.23993865695289213,-0.14396319417173528,60,50,强突破,LOSS,2026-01
2026-01-21 11:50:00,SHORT,STRONG,2953.02,2959.5822857142857,2947.5514285714285,2947.5514285714285,0.1851857227032503,0.18518572270325032,100,80,强突破,WIN,2026-01
2026-01-21 11:55:00,SHORT,STRONG,2943.4,2950.452142857143,2933.997142857143,2933.997142857143,0.3194556343975369,0.3194556343975369,100,70,强突破,WIN,2026-01
2026-01-21 12:00:00,SHORT,STRONG,2943.44,2951.192857142857,2933.1028571428574,2933.1028571428574,0.35119257933379583,0.28095406346703666,80,60,放量趋势,WIN,2026-01
2026-01-21 12:05:00,SHORT,STRONG,2938.21,2945.47,2923.085,2923.085,0.5147691962112987,0.3088615177267792,60,55,放量趋势,WIN,2026-01
2026-01-21 12:10:00,SHORT,STRONG,2921.54,2930.696,2902.465,2930.696,-0.3133963594542587,-0.250717087563407,80,65,强突破,LOSS,2026-01
2026-01-21 12:15:00,SHORT,STRONG,2913.54,2923.8582857142856,2892.043571428572,2923.8582857142856,-0.3541494441224625,-0.28331955529797,80,65,放量趋势,LOSS,2026-01
2026-01-21 12:20:00,SHORT,STRONG,2915.79,2927.2225714285714,2891.972142857143,2927.2225714285714,-0.39209172912217494,-0.23525503747330498,60,55,放量趋势,LOSS,2026-01
2026-01-21 12:25:00,SHORT,STRONG,2911.59,2923.8205714285714,2886.109642857143,2923.8205714285714,-0.4200650307416648,-0.2520390184449989,60,45,放量趋势,LOSS,2026-01
2026-01-21 16:20:00,SHORT,STRONG,2959.68,2977.2685714285712,2923.0371428571425,2923.0371428571425,1.2380682081460612,0.7428409248876368,60,25,强突破,WIN,2026-01
2026-01-21 16:35:00,SHORT,STRONG,2928.93,2945.9665714285716,2893.4371428571426,2893.4371428571426,1.211802847553791,0.7270817085322746,60,45,强突破,WIN,2026-01
2026-01-21 16:40:00,SHORT,STRONG,2888.88,2908.366285714286,2848.283571428571,2908.366285714286,-0.6745273501940445,-0.5396218801552357,80,65,强突破,LOSS,2026-01
2026-01-21 16:45:00,SHORT,STRONG,2921.4,2942.8508571428574,2876.710714285714,2876.710714285714,1.5297215620690812,0.9178329372414487,60,45,放量趋势,WIN,2026-01
2026-01-21 16:55:00,SHORT,STRONG,2891.87,2914.9794285714283,2843.725357142857,2914.9794285714283,-0.7991171308332828,-0.4794702784999697,60,35,放量趋势,LOSS,2026-01
2026-01-21 17:10:00,SHORT,STRONG,2873.18,2899.7419999999997,2817.8424999999997,2899.7419999999997,-0.9244808887713232,-0.5546885332627939,60,45,强突破,LOSS,2026-01
2026-01-21 17:15:00,SHORT,STRONG,2896.64,2925.3225714285713,2836.884642857143,2925.3225714285713,-0.9902014550849075,-0.5941208730509445,60,25,放量趋势,LOSS,2026-01
2026-01-22 01:45:00,LONG,STRONG,3028.16,3019.5345714285713,3046.1296428571427,3019.5345714285713,-0.28484058211681446,-0.17090434927008868,60,35,放量趋势,LOSS,2026-01
2026-01-22 02:10:00,LONG,STRONG,3030.7,3022.371142857143,3048.0517857142854,3022.371142857143,-0.2748162847809758,-0.16488977086858547,60,25,放量趋势,LOSS,2026-01
2026-01-22 12:00:00,SHORT,STRONG,2985.55,2993.4297142857145,2969.133928571429,2993.4297142857145,-0.2639283979740507,-0.15835703878443044,60,55,放量趋势,LOSS,2026-01
2026-01-22 12:05:00,SHORT,STRONG,2990.25,2998.384285714286,2973.3035714285716,2998.384285714286,-0.27202694471317956,-0.16321616682790777,60,35,放量趋势,LOSS,2026-01
2026-01-22 12:20:00,SHORT,STRONG,2990.66,2998.0717142857143,2975.2189285714285,2998.0717142857143,-0.24782871626043831,-0.14869722975626298,60,25,放量趋势,LOSS,2026-01
2026-01-22 13:35:00,SHORT,STRONG,2979.89,2987.9642857142853,2963.0685714285714,2963.0685714285714,0.5644983060256735,0.3386989836154041,60,35,强突破,WIN,2026-01
2026-01-22 13:40:00,SHORT,STRONG,2968.49,2977.3854285714283,2949.957857142857,2977.3854285714283,-0.299661732780926,-0.1797970396685556,60,55,强突破,LOSS,2026-01
2026-01-22 13:50:00,SHORT,STRONG,2970.26,2979.941428571429,2950.0903571428576,2979.941428571429,-0.32594549202522904,-0.1955672952151374,60,25,放量趋势,LOSS,2026-01
2026-01-22 14:30:00,SHORT,STRONG,2964.61,2977.706285714286,2937.3260714285716,2937.3260714285716,0.9203210058465879,0.5521926035079527,60,35,放量趋势,WIN,2026-01
2026-01-22 14:35:00,SHORT,STRONG,2969.0,2983.922,2937.9125,2937.9125,1.0470697204445971,0.6282418322667582,60,45,放量趋势,WIN,2026-01
2026-01-22 14:45:00,SHORT,STRONG,2939.03,2954.5957142857146,2906.601428571429,2954.5957142857146,-0.5296208029763024,-0.31777248178578144,60,55,强突破,LOSS,2026-01
2026-01-22 15:20:00,SHORT,STRONG,2916.07,2935.2134285714287,2876.1878571428574,2935.2134285714287,-0.656480419586243,-0.3938882517517458,60,35,强突破,LOSS,2026-01
2026-01-22 15:25:00,SHORT,STRONG,2911.99,2931.947714285714,2870.4114285714286,2931.947714285714,-0.6853634210871001,-0.4112180526522601,60,35,强突破,LOSS,2026-01
2026-01-22 19:45:00,SHORT,STRONG,2949.33,2959.2514285714283,2928.6603571428573,2959.2514285714283,-0.3363960143974513,-0.2018376086384708,60,25,放量趋势,LOSS,2026-01
2026-01-22 20:40:00,SHORT,STRONG,2934.87,2945.143714285714,2913.4664285714284,2945.143714285714,-0.3500568776713807,-0.21003412660282844,60,25,放量趋势,LOSS,2026-01
2026-01-22 20:55:00,SHORT,STRONG,2939.15,2948.0814285714287,2920.5428571428574,2948.0814285714287,-0.30387794333152673,-0.18232676599891603,60,25,放量趋势,LOSS,2026-01
2026-01-23 04:40:00,LONG,STRONG,2978.8,2971.6771428571433,2988.297142857143,2971.6771428571433,-0.23911834103856922,-0.19129467283085538,80,60,放量趋势,LOSS,2026-01
2026-01-23 04:45:00,LONG,STRONG,2980.0,2972.6660714285713,2989.7785714285715,2972.6660714285713,-0.2461049856184132,-0.19688398849473057,80,60,放量趋势,LOSS,2026-01
2026-01-23 07:00:00,SHORT,STRONG,2941.7,2950.9948571428567,2922.335714285714,2950.9948571428567,-0.31596890039286557,-0.18958134023571932,60,45,放量趋势,LOSS,2026-01
2026-01-23 07:05:00,SHORT,STRONG,2937.61,2947.2605714285714,2917.504642857143,2947.2605714285714,-0.32851778924266023,-0.19711067354559614,60,45,放量趋势,LOSS,2026-01
2026-01-23 07:10:00,SHORT,STRONG,2942.48,2952.116,2922.405,2922.405,0.6822476278513301,0.40934857671079805,60,35,放量趋势,WIN,2026-01
2026-01-23 07:20:00,SHORT,STRONG,2948.29,2958.1522857142854,2927.7435714285716,2927.7435714285716,0.6968930658594762,0.4181358395156857,60,25,放量趋势,WIN,2026-01
2026-01-23 08:25:00,SHORT,STRONG,2937.25,2944.6632142857143,2927.365714285714,2927.365714285714,0.3365149617596681,0.20190897705580085,60,40,强突破,WIN,2026-01
2026-01-23 08:30:00,SHORT,STRONG,2924.96,2933.45,2913.64,2933.45,-0.29026037962911566,-0.29026037962911566,100,70,强突破,LOSS,2026-01
2026-01-23 10:15:00,SHORT,STRONG,2925.59,2933.7628571428572,2908.5632142857144,2933.7628571428572,-0.27935757036553593,-0.16761454221932154,60,15,放量趋势,LOSS,2026-01
2026-01-23 12:35:00,SHORT,STRONG,2932.1,2939.879857142857,2925.6167857142855,2939.879857142857,-0.2653339634684033,-0.15920037808104198,60,40,强突破,LOSS,2026-01
2026-01-23 14:30:00,SHORT,STRONG,2913.55,2922.0434285714286,2895.8553571428574,2895.8553571428574,0.6073224367916374,0.36439346207498247,60,55,强突破,WIN,2026-01
2026-01-23 14:35:00,SHORT,STRONG,2892.73,2902.851142857143,2871.6442857142856,2902.851142857143,-0.3498820441984833,-0.20992922651909,60,55,强突破,LOSS,2026-01
2026-01-23 14:40:00,SHORT,STRONG,2908.77,2920.332,2884.6825,2920.332,-0.39748759785063437,-0.2384925587103806,60,25,放量趋势,LOSS,2026-01
2026-01-23 17:25:00,LONG,STRONG,2998.86,2985.288857142857,3027.1332142857145,2985.288857142857,-0.45254339506155866,-0.2715260370369352,60,55,强突破,LOSS,2026-01
2026-01-23 17:30:00,LONG,STRONG,2992.02,2977.559142857143,3022.1467857142857,2977.559142857143,-0.4833141871664325,-0.2899885122998595,60,45,放量趋势,LOSS,2026-01
2026-01-23 17:35:00,LONG,STRONG,3008.71,2992.7885714285717,3041.8796428571427,2992.7885714285717,-0.5291779058609287,-0.3175067435165573,60,55,强突破,LOSS,2026-01
2026-01-23 18:10:00,LONG,STRONG,2989.1,2974.017714285714,3020.5214285714283,2974.017714285714,-0.5045761504896362,-0.30274569029378173,60,25,放量趋势,LOSS,2026-01
2026-01-23 22:25:00,LONG,STRONG,2958.15,2950.2278571428574,2968.712857142857,2950.2278571428574,-0.26780734097806796,-0.16068440458684077,60,40,放量趋势,LOSS,2026-01
2026-01-24 03:00:00,LONG,STRONG,2964.47,2959.327142857143,2968.755714285714,2968.755714285714,0.1445693255696371,0.1445693255696371,100,90,强突破,WIN,2026-01
2026-01-24 03:25:00,LONG,STRONG,2969.73,2964.084428571429,2974.434642857143,2964.084428571429,-0.19010386225586845,-0.19010386225586845,100,80,强突破,LOSS,2026-01
2026-01-24 08:55:00,LONG,STRONG,2962.87,2959.909,2965.3374999999996,2959.909,-0.09993688551977595,-0.07994950841582077,80,60,强突破,LOSS,2026-01
2026-01-24 15:05:00,LONG,STRONG,2966.52,2959.9024285714286,2972.034642857143,2959.9024285714286,-0.22307523389599296,-0.22307523389599296,100,70,强突破,LOSS,2026-01
2026-01-24 15:10:00,LONG,STRONG,2968.44,2962.515428571429,2973.377142857143,2962.515428571429,-0.19958535219075335,-0.19958535219075338,100,70,强突破,LOSS,2026-01
2026-01-24 21:05:00,SHORT,STRONG,2953.02,2955.311142857143,2951.1107142857145,2951.1107142857145,0.0646553600817295,0.038793216049037696,60,50,强突破,WIN,2026-01
2026-01-24 21:10:00,SHORT,STRONG,2952.05,2954.5725714285713,2949.947857142857,2954.5725714285713,-0.08545151432296724,-0.08545151432296723,100,80,强突破,LOSS,2026-01
2026-01-24 23:40:00,SHORT,STRONG,2953.9,2958.535,2950.0375,2958.535,-0.15691120213953633,-0.15691120213953633,100,70,强突破,LOSS,2026-01
2026-01-25 01:35:00,SHORT,STRONG,2950.84,2955.4621428571427,2946.9882142857145,2955.4621428571427,-0.1566382066510734,-0.1253105653208587,80,60,强突破,LOSS,2026-01
2026-01-25 03:05:00,SHORT,STRONG,2950.5,2953.5227142857143,2947.9810714285713,2947.9810714285713,0.08537293921127469,0.0853729392112747,100,70,强突破,WIN,2026-01
2026-01-25 03:15:00,SHORT,STRONG,2948.17,2951.8561428571434,2945.098214285714,2945.098214285714,0.10419296425531269,0.10419296425531269,100,90,强突破,WIN,2026-01
2026-01-25 03:30:00,SHORT,STRONG,2939.82,2944.748142857143,2935.7132142857145,2944.748142857143,-0.16763417002207717,-0.16763417002207717,100,95,强突破,LOSS,2026-01
2026-01-25 06:05:00,SHORT,STRONG,2941.04,2944.8855714285714,2937.835357142857,2937.835357142857,0.10896291302202525,0.0871703304176202,80,60,强突破,WIN,2026-01
2026-01-25 06:10:00,SHORT,STRONG,2936.75,2941.336142857143,2932.928214285714,2941.336142857143,-0.15616388378796056,-0.15616388378796056,100,80,强突破,LOSS,2026-01
2026-01-25 08:35:00,SHORT,STRONG,2931.52,2936.628142857143,2927.263214285714,2927.263214285714,0.14520745941647328,0.14520745941647328,100,90,强突破,WIN,2026-01
2026-01-25 09:25:00,SHORT,STRONG,2935.56,2943.2475,2925.31,2943.2475,-0.2618750766463639,-0.15712504598781835,60,40,放量趋势,LOSS,2026-01
2026-01-25 11:35:00,SHORT,STRONG,2937.32,2943.252285714286,2932.3764285714287,2932.3764285714287,0.1683021062932003,0.10098126377592019,60,50,强突破,WIN,2026-01
2026-01-25 11:40:00,SHORT,STRONG,2935.34,2941.2607142857146,2930.4060714285715,2941.2607142857146,-0.20170454821977823,-0.12102272893186694,60,50,强突破,LOSS,2026-01
2026-01-25 14:20:00,SHORT,STRONG,2928.88,2935.6814285714286,2923.2121428571427,2935.6814285714286,-0.23221943444007467,-0.23221943444007467,100,70,强突破,LOSS,2026-01
2026-01-25 14:50:00,SHORT,STRONG,2932.35,2939.0432142857144,2923.425714285714,2923.425714285714,0.3043390357319493,0.18260342143916958,60,40,放量趋势,WIN,2026-01
2026-01-25 15:50:00,SHORT,STRONG,2924.2,2931.0219999999995,2918.515,2918.515,0.19441214691197406,0.11664728814718445,60,40,强突破,WIN,2026-01
2026-01-25 16:00:00,SHORT,STRONG,2915.28,2922.7028571428573,2905.3828571428576,2905.3828571428576,0.3394920164492819,0.3394920164492819,100,70,强突破,WIN,2026-01
2026-01-25 16:05:00,SHORT,STRONG,2908.84,2917.429642857143,2897.3871428571433,2897.3871428571433,0.3937259231465749,0.3149807385172599,80,60,放量趋势,WIN,2026-01
2026-01-25 16:10:00,SHORT,STRONG,2903.01,2910.8305714285716,2886.7171428571432,2886.7171428571432,0.5612401315481853,0.44899210523854827,80,65,强突破,WIN,2026-01
2026-01-25 16:15:00,SHORT,STRONG,2891.16,2900.3811428571425,2871.949285714286,2871.949285714286,0.6644638928912253,0.5315711143129803,80,65,强突破,WIN,2026-01
2026-01-25 16:20:00,SHORT,STRONG,2894.88,2905.614857142857,2872.5157142857147,2872.5157142857147,0.7725462096627637,0.618036967730211,80,65,放量趋势,WIN,2026-01
2026-01-25 16:25:00,SHORT,STRONG,2891.2,2902.372857142857,2867.9232142857145,2867.9232142857145,0.8050908174559119,0.48305449047354715,60,45,放量趋势,WIN,2026-01
2026-01-25 16:30:00,SHORT,STRONG,2884.94,2897.040285714286,2859.7310714285713,2897.040285714286,-0.4194293716432836,-0.25165762298597016,60,45,放量趋势,LOSS,2026-01
2026-01-25 18:10:00,SHORT,STRONG,2871.35,2882.0471428571427,2849.0642857142857,2849.0642857142857,0.7761406406642946,0.46568438439857673,60,55,强突破,WIN,2026-01
2026-01-25 18:15:00,SHORT,STRONG,2872.89,2884.4134285714285,2848.882857142857,2848.882857142857,0.8356443461859924,0.5013866077115954,60,35,放量趋势,WIN,2026-01
2026-01-25 18:25:00,SHORT,STRONG,2855.43,2867.8054285714284,2829.647857142857,2829.647857142857,0.902916298320843,0.5417497789925058,60,45,放量趋势,WIN,2026-01
2026-01-25 18:30:00,SHORT,STRONG,2842.11,2856.119142857143,2812.924285714286,2812.924285714286,1.0269030503996788,0.6161418302398073,60,45,放量趋势,WIN,2026-01
2026-01-25 18:35:00,SHORT,STRONG,2840.0,2854.580857142857,2809.6232142857143,2809.6232142857143,1.0696051307847074,0.6417630784708244,60,55,放量趋势,WIN,2026-01
2026-01-25 18:40:00,SHORT,STRONG,2837.23,2852.7999999999997,2804.7925000000005,2852.7999999999997,-0.5487746851682701,-0.32926481110096206,60,45,放量趋势,LOSS,2026-01
2026-01-25 19:25:00,SHORT,STRONG,2820.72,2835.834857142857,2789.230714285714,2789.230714285714,1.1163563102429832,0.6698137861457899,60,45,强突破,WIN,2026-01
2026-01-25 19:50:00,SHORT,STRONG,2809.52,2823.0157142857142,2781.4039285714284,2823.0157142857142,-0.4803565835343495,-0.28821395012060974,60,35,强突破,LOSS,2026-01
2026-01-25 20:20:00,SHORT,STRONG,2797.35,2813.3614285714284,2763.992857142857,2813.3614285714284,-0.5723784500126369,-0.3434270700075821,60,35,放量趋势,LOSS,2026-01
2026-01-25 20:30:00,SHORT,STRONG,2789.99,2805.8385714285714,2756.9721428571424,2805.8385714285714,-0.5680511911717114,-0.34083071470302684,60,45,强突破,LOSS,2026-01
2026-01-25 20:35:00,SHORT,STRONG,2794.08,2809.714285714286,2761.5085714285715,2809.714285714286,-0.5595503963482024,-0.3357302378089214,60,25,放量趋势,LOSS,2026-01
2026-01-25 22:35:00,SHORT,STRONG,2800.85,2810.6514285714284,2780.4303571428572,2810.6514285714284,-0.34994478716919725,-0.20996687230151834,60,25,放量趋势,LOSS,2026-01
2026-01-25 22:55:00,SHORT,STRONG,2807.0,2816.8074285714283,2786.5678571428575,2786.5678571428575,0.7278996386584424,0.43673978319506546,60,25,放量趋势,WIN,2026-01
2026-01-25 23:00:00,SHORT,STRONG,2805.66,2816.9871428571428,2782.0617857142856,2816.9871428571428,-0.4037247156513233,-0.24223482939079397,60,25,放量趋势,LOSS,2026-01
2026-01-25 23:15:00,SHORT,STRONG,2805.01,2817.4265714285716,2779.1421428571434,2817.4265714285716,-0.4426569398530268,-0.26559416391181606,60,15,放量趋势,LOSS,2026-01
2026-01-26 03:55:00,SHORT,STRONG,2850.92,2857.9734285714285,2836.2253571428573,2857.9734285714285,-0.2474088564894284,-0.14844531389365703,60,35,放量趋势,LOSS,2026-01
